,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
21460,0,0.026285233,65,0,46.0,112.31,12,0,0,0,0.0
21461,0,0.021276596,69,0,0.196768517,6250.0,8,0,1,0,1.0
21462,0,0.18805413,25,0,0.197520992,2500.0,5,0,0,0,0.0
21463,0,0.229970715,55,0,0.422804533,5647.0,10,0,1,0,0.0
21464,0,0.025206195,61,0,0.149022709,8850.0,9,0,1,0,0.0
21465,0,0.727574751,49,2,0.026403486,3900.0,5,0,0,0,0.0
21466,1,0.978043912,24,1,0.209944751,2171.0,6,0,0,0,0.0
21467,0,0.015738788,52,0,0.321369055,7800.0,6,0,2,0,1.0
21468,0,0.009593665,67,0,543.0,0.26,4,0,1,0,0.0
21469,0,0.41801185,34,0,0.48121292,4550.0,12,0,2,0,1.0
21470,0,0.433376707,58,0,0.480301313,15000.0,23,0,1,0,1.0
21471,0,0.007233658,52,0,0.383622769,8291.0,7,0,1,0,1.0
21472,0,0.142897383,68,0,0.385422419,9054.0,7,0,2,0,0.0
21473,0,0.189962008,26,0,0.99760096,2500.0,6,0,2,0,0.0
21474,0,0.018320974,70,0,921.0,0.26,12,0,2,0,0.0
21475,0,0.036506528,53,0,0.178757916,9000.0,9,0,1,0,0.0
21476,0,0.03067512,39,0,0.015246188,4000.0,7,0,0,0,0.0
21477,0,0.0,35,0,0.325949854,6500.0,7,0,1,0,2.0
21478,1,0.066530257,61,0,0.130844681,10500.0,15,0,1,1,0.0
21479,0,0.50302793,52,0,0.556410256,8579.0,13,0,2,0,1.0
21480,0,0.235793263,80,0,0.354469533,3232.0,10,0,2,0,0.0
21481,0,0.00614198,48,0,2860.0,0.19,5,0,2,1,0.0
21482,0,0.038657074,62,0,16.0,1.56,5,0,0,0,1.0
21483,0,1.047495906,35,2,0.314566116,3871.0,8,0,2,1,3.0
21484,0,0.9999999,41,1,0.363948007,7000.0,4,0,1,0,2.0
21485,0,0.001034104,56,0,0.109554047,13700.0,18,0,2,0,0.0
21486,0,0.366464904,64,0,0.236576445,6834.0,10,0,1,0,0.0
21487,0,0.054306935,38,0,0.259697567,6083.0,9,0,2,0,2.0
21488,0,0.362866319,45,0,0.745498199,3331.0,12,0,1,0,1.0
21489,0,0.069531016,33,1,2296.0,0.02,7,0,1,0,0.0
21490,0,0.487349163,41,0,0.277352018,13700.0,14,0,2,0,1.0
21491,0,0.485437985,53,0,0.216878865,13744.0,6,0,2,0,1.0
21492,0,0.0,34,0,1.641913602,2800.0,7,0,2,0,0.0
21493,0,0.12403283,77,0,1637.0,0.14,8,0,2,0,0.0
21494,0,0.009148742,40,0,0.309215263,8333.0,6,0,1,0,2.0
21495,0,0.159884012,47,0,0.166697434,5416.0,3,0,0,0,1.0
21496,1,0.63189077,41,2,0.16356173,9500.0,9,0,0,0,2.0
21497,0,0.0,78,0,7267.0,0.31,16,0,3,0,0.0
21498,0,0.156234591,51,0,0.621344664,4000.0,12,0,1,0,3.0
21499,0,0.082775975,44,0,0.42543021,2091.0,7,0,1,0,0.0
21500,1,0.500566629,49,1,0.348109811,4443.0,6,1,0,2,2.0
21501,0,0.009707543,49,0,0.429807217,4045.0,6,0,2,0,2.0
21502,0,0.100930079,34,0,0.372087605,4291.0,8,0,1,0,0.0
21503,0,0.064393024,43,0,0.056736373,5833.0,3,0,0,0,0.0
21504,0,0.069958183,64,0,103.0,0.25,10,0,0,0,0.0
21505,0,0.018260148,66,0,0.129294191,1600.0,6,0,0,0,0.0
21506,0,0.442107439,45,0,0.454679712,5416.0,11,0,1,0,0.0
21507,1,0.9999999,27,0,0.154342845,4800.0,4,1,0,0,0.0
21508,0,0.039223276,42,0,0.396022229,6837.0,6,0,2,0,0.0
21509,0,0.011720758,55,0,0.339665084,4000.0,14,0,2,0,1.0
21510,1,0.20959114,70,0,0.112881806,9788.0,10,1,1,0,0.0
21511,0,0.9999999,38,0,3410.0,0.32,3,0,2,0,1.0
21512,0,0.0,61,0,0.215127491,4666.0,20,0,1,0,0.0
21513,0,0.797106192,58,0,0.744167963,6429.0,8,0,2,0,3.0
21514,0,0.74876451,50,1,0.307825623,7500.0,8,0,1,0,0.0
21515,0,0.161302426,36,0,0.32327734,8750.0,9,0,1,0,0.0
21516,0,0.403231959,54,1,0.350757576,6599.0,16,0,2,0,0.0
21517,1,0.637436156,34,0,893.0,1.0,11,0,2,0,2.0
21518,0,0.002595133,69,1,0.248454316,13100.0,12,0,3,0,0.0
21519,0,0.057646117,53,0,0.524024508,3100.0,12,0,1,0,1.0
21520,0,0.143802676,62,0,114.0,0.16,2,0,0,0,0.0
21521,1,0.9999999,58,0,0.617514488,1552.0,6,0,1,0,0.0
21522,0,1.054803353,41,3,0.149470899,3779.0,9,1,0,1,2.0
21523,0,0.777688924,25,0,0.133333333,3569.0,5,0,0,0,4.0
21524,0,0.14510852,30,0,0.24635073,5000.0,9,0,1,0,0.0
21525,0,0.004393876,63,0,0.358728254,5000.0,7,0,2,0,2.0
21526,0,0.407389772,37,0,0.265515576,8281.0,6,0,2,0,2.0
21527,0,0.065144929,70,0,0.023992003,3000.0,4,0,0,0,2.0
21528,0,0.202308691,63,0,0.470355731,5059.0,8,0,2,0,0.0
21529,1,0.9999999,43,0,0.108018386,3915.0,1,3,0,1,0.0
21530,0,0.02980549,79,0,27.0,0.0,4,0,0,0,0.0
21531,0,0.109739538,29,0,0.038903625,4523.0,2,0,0,0,0.0
21532,1,0.9999999,47,2,0.600114253,3500.0,4,2,3,1,0.0
21533,0,0.01908193,59,0,0.0164,2499.0,14,0,0,0,1.0
21534,0,0.06948461,38,0,0.340063455,10400.0,8,0,1,0,2.0
21535,0,0.536846224,45,0,1.325558147,3000.0,4,0,1,0,2.0
21536,0,0.261497739,31,0,0.626271333,5800.0,14,0,1,0,0.0
21537,0,0.211755862,51,0,0.584438166,4600.0,14,0,1,0,2.0
21538,0,0.133624166,79,1,0.188374883,7500.0,13,0,0,0,0.0
21539,0,0.526031598,59,0,0.229108357,2500.0,5,0,0,0,1.0
21540,0,0.363636364,26,0,0.00999001,1000.0,1,0,0,0,0.0
21541,0,0.326307101,69,5,1.273602369,2700.0,15,1,2,0,1.0
21542,0,0.017244018,64,0,83.0,0.16,2,0,0,0,0.0
21543,0,0.275249413,80,0,5.057142857,69.0,5,0,0,0,0.0
21544,0,0.46117474,72,0,0.260935981,7200.0,8,0,2,0,0.0
21545,0,0.00599988,48,0,0.301224624,12166.0,7,0,2,0,2.0
21546,0,0.642823812,35,0,0.46242293,6000.0,8,0,2,0,1.0
21547,0,0.118164828,62,0,0.337686186,4900.0,15,0,2,0,0.0
21548,0,0.787520788,56,0,0.608878224,5000.0,6,0,2,0,0.0
21549,0,0.38765859,43,0,0.950809838,5000.0,13,0,2,0,2.0
21550,0,0.07476947,34,0,0.628955984,2748.0,8,0,1,0,0.0
21551,0,0.080648329,60,0,0.469263257,4261.0,13,0,2,0,0.0
21552,0,0.098434179,57,0,0.025601582,9100.0,9,0,0,0,0.0
21553,0,0.010878773,64,0,0.020530596,7500.0,16,0,0,0,0.0
21554,0,0.050343381,51,0,2362.0,0.03,8,0,1,0,2.0
21555,0,0.010094022,54,1,0.255037248,20000.0,19,0,2,0,3.0
21556,0,0.096919153,37,0,0.193551678,9800.0,5,0,1,0,2.0
21557,0,0.088424989,47,0,0.314485497,11583.0,9,0,1,0,3.0
21558,0,0.118229392,57,0,3639.0,0.0,11,0,2,0,0.0
21559,1,0.686826263,47,0,1258.0,0.63,8,0,0,0,0.0
21560,0,0.0,62,0,0.037254081,7166.0,3,0,1,0,0.0
21561,0,0.146706891,59,0,3001.0,0.01,5,0,1,0,0.0
21562,1,1.26450116,64,1,14.39989192,3700.0,6,4,0,1,0.0
21563,0,0.40816692,45,0,3367.0,0.02,6,0,2,0,2.0
21564,0,0.026276014,32,1,0.289604782,3010.0,5,0,0,0,1.0
21565,0,0.238073108,48,0,0.269404643,13050.0,17,0,2,0,3.0
21566,0,0.9999999,68,0,1055.0,0.21,5,0,1,0,0.0
21567,0,0.0,48,0,0.0,3883.620000000001,8,0,0,0,1.0
21568,0,0.442609508,50,0,0.359782609,7359.0,8,0,1,0,0.0
21569,0,0.232954545,75,1,579.0,0.09,8,0,0,0,0.0
21570,0,0.218671546,32,0,0.588409007,5417.0,6,0,1,0,0.0
21571,0,0.209326383,50,1,0.357897517,3785.0,13,0,1,0,1.0
21572,1,0.957546484,50,1,0.791512294,2968.0,13,2,1,1,0.0
21573,0,0.9999999,58,0,0.007708003,4410.0,0,0,0,0,0.0
21574,0,0.034843474,57,0,0.261339662,7583.0,4,0,1,0,3.0
21575,0,0.093393774,36,0,0.323895028,5791.0,10,0,1,0,0.0
21576,0,0.064880543,69,0,25.0,0.54,3,0,0,0,0.0
21577,0,0.0,58,0,0.208159275,11250.0,5,0,1,0,0.0
21578,0,0.255745169,52,0,1.042482299,2400.0,15,0,2,0,0.0
21579,0,0.263698174,54,0,2214.0,0.07,9,0,1,0,0.0
21580,0,0.004838398,32,0,0.034982509,2000.0,2,0,0,0,0.0
21581,0,0.07559748,64,0,0.358446902,11666.0,8,0,3,0,0.0
21582,0,0.686515026,71,0,0.309281786,6000.0,11,0,0,0,1.0
21583,0,0.306319211,36,0,0.517120518,3708.0,7,0,1,0,0.0
21584,0,0.153081808,75,0,0.229332669,4015.0,6,0,1,0,1.0
21585,0,0.150388093,59,0,3524.0,0.0,9,0,1,0,0.0
21586,1,1.108254784,29,2,0.255561894,3505.0,5,4,0,1,2.0
21587,0,0.291806509,54,0,3102.0,10.32,28,0,2,0,0.0
21588,0,0.0,59,0,0.341207934,4486.0,13,0,1,0,1.0
21589,0,0.113461624,59,0,0.096060166,11700.0,4,0,1,0,2.0
21590,0,0.008374205,36,0,1924.0,0.0,11,0,2,0,0.0
21591,0,0.75249501,23,0,11.0,0.0,1,0,0,0,0.0
21592,1,0.008831861,57,1,0.125968508,4000.0,3,0,0,0,5.0
21593,0,0.53589999,62,0,0.424676741,6418.0,24,0,0,0,0.0
21594,0,0.319214841,69,0,0.409530157,3000.0,9,0,2,0,0.0
21595,0,0.54699881,50,0,0.748071979,3500.0,9,0,2,0,3.0
21596,0,0.078093281,55,0,3887.0,0.01,7,0,1,0,0.0
21597,0,0.0,55,0,0.0,8416.0,3,0,0,0,0.0
21598,0,0.119162216,49,0,0.422727273,5719.0,8,0,2,0,2.0
21599,1,0.9999999,39,1,0.20853565,3912.0,3,1,0,0,2.0
21600,0,0.001401853,77,0,2.0,474.85,8,0,0,0,0.0
21601,0,0.004826613,61,0,1940.0,0.0,10,0,1,0,0.0
21602,0,0.379924015,53,0,2193.0,0.06,6,1,1,0,0.0
21603,0,0.508295048,26,0,0.109556178,2500.0,3,0,0,0,0.0
21604,0,0.410512784,58,0,0.041986005,3000.0,6,0,0,0,0.0
21605,0,1.007132668,27,0,0.404624277,864.0,5,0,0,0,0.0
21606,0,0.024512732,62,0,0.745496009,4384.0,17,0,2,0,0.0
21607,0,0.27744511,28,0,4.0,20.24,1,0,0,0,0.0
21608,0,0.9999999,33,0,0.144015131,3700.0,2,2,0,0,0.0
21609,0,0.053032097,66,0,2098.0,0.03,10,0,1,0,0.0
21610,0,0.037105381,87,0,1386.0,0.04,6,0,1,0,0.0
21611,0,0.0,72,0,0.0,5822.0,4,0,0,0,1.0
21612,0,0.517907131,53,1,0.51063443,5500.0,8,0,2,0,1.0
21613,0,0.200254164,61,0,116.0,0.58,11,0,0,0,0.0
21614,0,0.005290152,71,0,0.004555049,9000.0,5,0,0,0,0.0
21615,1,0.9999999,40,0,0.009996002,2500.0,1,0,0,0,0.0
21616,0,0.040578751,48,0,0.039745032,8000.0,10,0,0,0,3.0
21617,0,0.824087956,46,0,604.0,0.21,2,0,0,0,0.0
21618,0,0.08187588,48,0,1110.0,0.18,3,0,1,0,0.0
21619,0,0.068940112,85,0,0.007596961,2500.0,5,0,0,0,0.0
21620,0,0.38190472,59,0,0.503279475,6250.0,9,0,1,0,2.0
21621,0,0.124721954,45,0,8893.0,22.18,14,0,7,0,2.0
21622,0,0.091996933,75,0,534.0,0.11,2,0,0,0,0.0
21623,0,0.024693088,69,0,0.069474442,8333.0,13,0,1,0,0.0
21624,0,0.548060497,33,0,0.419132939,6250.0,7,0,2,0,1.0
21625,0,0.193210225,34,0,0.288192827,8587.0,5,0,1,0,5.0
21626,0,0.079096045,52,0,0.026518165,15083.0,3,0,0,0,3.0
21627,0,0.759493671,26,0,0.117074454,3800.0,6,0,0,0,0.0
21628,0,0.039835521,35,0,0.099063771,20400.0,13,0,1,0,2.0
21629,1,0.443891383,44,0,0.729054189,5000.0,12,0,3,0,1.0
21630,0,0.643975356,41,0,0.250826641,6350.0,11,0,1,0,1.0
21631,0,0.006744314,44,0,0.269512013,6700.0,21,0,1,0,2.0
21632,0,0.9999999,26,0,0.084728818,4000.0,2,0,0,0,0.0
21633,0,0.05901393,29,0,0.162199,2200.0,7,0,0,0,0.0
21634,0,0.004737181,84,0,0.001834442,4360.0,5,0,0,0,0.0
21635,0,0.221563146,61,0,0.500999846,6500.0,7,0,2,0,2.0
21636,0,0.086924233,65,0,2237.0,0.0,12,0,2,0,0.0
21637,0,0.071276949,74,0,0.362802641,2725.0,10,0,1,0,0.0
21638,0,0.00107689,59,0,0.333376776,7672.0,7,0,3,0,2.0
21639,0,0.018904194,54,0,0.305015599,8333.0,10,0,1,0,0.0
21640,0,0.12594074,50,0,0.562491073,7000.0,4,0,2,0,1.0
21641,0,0.320714844,56,0,2624.0,0.0,13,0,1,0,0.0
21642,0,0.004403045,78,0,174.0,2.85,10,0,1,0,0.0
21643,0,0.011809914,63,0,0.257338358,10083.0,9,0,2,0,1.0
21644,0,0.9999999,35,1,0.331213085,2200.0,3,0,1,0,0.0
21645,0,0.117699058,51,0,1.517284465,2400.0,13,0,2,0,2.0
21646,0,1.067197312,41,0,0.307390817,5357.0,8,0,1,0,2.0
21647,0,0.089763675,32,0,0.115245765,3600.0,20,0,0,0,0.0
21648,0,0.004332852,43,0,0.828982068,7583.0,9,0,2,0,2.0
21649,0,0.9999999,61,1,0.896752706,1200.0,6,0,0,0,0.0
21650,1,0.495872836,58,0,1.015996001,4000.0,13,1,3,0,1.0
21651,0,0.016121793,66,0,0.003888754,28800.0,13,0,1,0,5.0
21652,0,0.513064699,26,0,0.104767425,6900.0,5,0,0,0,0.0
21653,0,0.090319393,49,0,0.415589213,8120.0,22,0,2,0,0.0
21654,0,0.213391408,64,0,0.448906965,5900.0,12,0,1,0,0.0
21655,0,0.72517772,24,0,0.059646856,4643.0,3,0,0,0,0.0
21656,0,0.0,73,0,1064.0,0.06,6,0,1,0,0.0
21657,0,0.603311567,61,0,0.361983471,4234.0,14,0,1,0,0.0
21658,1,0.827242525,61,0,0.01029897,10000.0,1,1,0,0,0.0
21659,0,0.258674133,55,0,0.032990574,2333.0,1,0,0,0,0.0
21660,0,0.09145582,56,0,0.323745486,8030.0,8,0,1,0,0.0
21661,0,0.939797255,78,0,0.492972232,2916.0,15,0,2,0,0.0
21662,0,0.139867246,42,0,0.570088762,5970.0,9,0,1,0,3.0
21663,0,0.465357095,52,0,2632.0,0.02,3,0,1,0,1.0
21664,0,0.0,74,0,0.39544571,3600.0,3,0,1,0,0.0
21665,0,0.072747833,32,0,0.353825322,7384.0,5,0,2,0,0.0
21666,0,0.019074067,57,0,0.23589146,6006.0,17,0,1,0,0.0
21667,0,0.9999999,46,0,0.849218927,4416.0,8,0,1,0,4.0
21668,0,0.050868091,65,0,0.186809069,5336.0,6,0,1,0,0.0
21669,0,0.266675167,27,0,0.334961051,8600.0,27,0,2,0,0.0
21670,0,0.003450771,50,0,0.164823862,11666.0,10,0,2,0,0.0
21671,0,0.366071168,53,0,1.007130125,560.0,9,0,0,0,1.0
21672,0,0.3213154,60,0,0.334335086,2661.0,4,0,0,0,2.0
21673,0,0.842431514,40,0,0.709324915,4117.0,5,0,3,1,3.0
21674,1,0.9999999,27,0,0.002719565,6250.0,0,1,0,1,4.0
21675,0,0.001285688,54,0,0.07175426,8333.0,8,0,0,0,0.0
21676,1,0.286054919,40,1,0.482839054,3000.0,12,0,1,0,2.0
21677,0,0.0,41,0,0.160364781,18750.0,5,0,2,0,3.0
21678,0,0.0,88,0,0.192935688,3000.0,2,0,1,0,0.0
21679,0,0.00521724,64,0,0.000495491,10090.0,2,0,0,0,0.0
21680,0,0.117042802,49,0,0.234902124,2400.0,5,0,1,0,0.0
21681,0,0.004689493,95,0,4.0,176.92,4,0,0,0,0.0
21682,0,0.001209038,72,0,1.0,269.8,4,0,0,0,0.0
21683,0,0.952095808,26,0,0.032989004,3000.0,3,0,0,0,0.0
21684,0,0.26387633,43,0,0.212405063,11849.0,13,0,0,0,1.0
21685,0,0.0,46,0,0.248488485,21666.0,4,0,2,0,4.0
21686,0,0.912919343,38,0,0.078426863,4347.0,8,0,0,0,0.0
21687,0,0.9999999,34,0,0.018609207,4083.0,0,0,0,0,0.0
21688,0,0.003870552,44,0,0.764094362,2500.0,7,0,1,0,2.0
21689,0,0.008475787,71,0,0.025294374,4585.0,3,0,0,0,0.0
21690,0,0.82381758,43,1,1.126171143,1600.0,6,0,0,0,0.0
21691,0,0.045443182,43,0,0.073121965,3500.0,6,0,0,0,1.0
21692,0,0.113830894,51,0,2449.0,0.54,13,0,4,0,0.0
21693,0,0.9999999,54,0,116.0,0.38,1,1,0,0,0.0
21694,0,0.074070034,39,1,1031.0,0.18,4,0,1,0,0.0
21695,0,0.234463097,51,0,0.418700097,13400.0,5,0,1,0,1.0
21696,0,0.457976514,68,0,1037.0,0.15,9,0,0,0,0.0
21697,0,0.661160862,60,1,0.730533927,14383.0,23,0,2,0,0.0
21698,0,0.053988003,32,0,0.001990333,3516.0,6,0,0,0,0.0
21699,0,0.204613128,34,0,0.114710823,4166.0,6,0,0,0,0.0
21700,0,0.640645557,34,2,0.671954444,4916.0,7,0,2,1,0.0
21701,0,0.160645738,42,0,0.316336317,6255.0,15,0,2,0,2.0
21702,0,0.056198939,54,0,0.130722279,7863.0,16,0,1,0,4.0
21703,0,0.0,54,0,2154.0,0.08,9,0,1,0,0.0
21704,0,0.069862673,52,0,0.24256312,12000.0,10,0,1,0,1.0
21705,0,0.200843634,76,0,0.160854812,13850.0,8,0,2,0,0.0
21706,0,0.902599257,27,0,94.0,0.24,1,0,0,0,0.0
21707,0,0.451836162,49,2,0.391418309,10300.0,12,0,1,0,3.0
21708,0,0.976958525,44,0,0.090151641,6000.0,4,0,0,2,1.0
21709,0,0.0,31,0,0.287141074,800.0,9,0,0,0,0.0
21710,0,0.014577454,58,0,0.106942196,10500.0,7,0,2,0,0.0
21711,0,0.003409013,88,0,4.0,174.61,4,0,0,0,0.0
21712,0,0.09977461,48,0,0.284656085,3779.0,5,0,1,0,3.0
21713,0,0.074231442,25,0,0.155248456,3400.0,4,0,0,0,0.0
21714,0,0.007523277,63,0,0.361732147,9213.0,15,0,1,0,2.0
21715,1,0.904001141,48,2,10069.0,0.0,9,2,2,1,0.0
21716,1,0.238778231,33,0,0.054103904,3252.0,4,0,0,0,3.0
21717,0,0.343730185,57,0,0.237847504,6150.0,9,0,0,0,0.0
21718,0,0.302608854,42,0,0.568611987,3803.0,8,0,1,0,6.0
21719,0,0.546109287,49,1,0.426273788,8144.0,12,0,2,0,0.0
21720,0,0.0,38,0,0.350332594,1352.0,4,1,0,0,4.0
21721,0,0.826069572,26,0,0.144995323,3206.0,3,1,0,0,0.0
21722,0,0.910908954,29,1,0.917776491,1726.0,8,0,0,0,0.0
21723,0,0.398573428,37,0,0.093796248,25000.0,4,0,1,0,0.0
21724,0,0.276363485,52,0,0.079671369,18500.0,6,0,1,0,0.0
21725,0,0.0,54,0,0.0,45000.0,2,0,0,0,0.0
21726,0,0.008823183,87,0,0.001443001,4157.0,2,0,0,0,0.0
21727,0,0.000777756,53,0,2692.0,0.16,8,0,2,0,3.0
21728,0,0.0,96,0,0.0,2181.29,1,0,0,0,0.0
21729,0,0.087279756,45,0,0.10875285,5700.0,8,0,0,0,2.0
21730,0,0.022715816,92,1,2212.0,173.08,10,0,2,0,0.0
21731,0,0.102494875,36,0,1759.0,0.07,5,0,1,0,0.0
21732,0,0.9999999,44,0,0.514308746,2480.0,7,0,1,0,5.0
21733,0,0.008467736,74,0,0.00608365,2629.0,6,0,0,0,0.0
21734,0,0.023724707,56,0,2581.0,0.01,7,0,1,0,0.0
21735,0,0.04930699,41,0,0.566343366,10000.0,17,0,2,0,0.0
21736,0,0.733323385,35,0,0.405045217,2100.0,9,0,0,0,0.0
21737,0,0.054863011,62,0,0.00939812,5000.0,3,0,0,0,0.0
21738,1,0.072561063,59,1,0.25834833,5000.0,8,0,0,0,2.0
21739,0,0.167412509,49,1,0.076581247,6750.0,10,0,0,0,0.0
21740,0,0.0,33,0,2684.0,0.27,5,0,2,0,0.0
21741,0,0.617279013,49,0,0.60074511,3220.0,11,0,0,0,2.0
21742,0,0.169951252,47,0,122.0,0.1,2,0,0,0,3.0
21743,0,0.309042926,45,1,0.467306539,3333.0,11,0,0,0,0.0
21744,0,0.346247762,61,3,5672.0,0.02,10,0,1,0,0.0
21745,0,0.236082863,66,0,1733.0,0.61,15,0,2,0,0.0
21746,0,0.27951034,60,0,0.400963549,11000.0,13,0,2,0,1.0
21747,0,0.008394663,37,0,0.21398548,7850.0,15,0,2,0,1.0
21748,0,0.00334451,64,0,0.309490633,6458.0,15,0,3,0,0.0
21749,0,0.007223665,73,0,7.0,417.01,4,0,0,0,0.0
21750,0,0.0,42,0,0.423850121,9500.0,8,0,2,0,2.0
21751,0,0.658817831,39,0,0.262357414,7100.0,10,0,0,0,3.0
21752,0,0.00758915,63,0,506.0,0.01,3,0,0,0,0.0
21753,0,0.003298616,43,0,3.0,158.22,2,0,0,0,0.0
21754,0,0.308609149,58,0,4119.0,0.0,14,0,2,0,0.0
21755,0,0.63829145,36,0,0.366287142,3600.0,6,0,0,0,3.0
21756,0,0.42595507,63,0,4.793301216,4358.0,18,0,2,0,0.0
21757,0,0.013842194,89,0,0.007439405,4166.0,11,0,0,0,0.0
21758,1,0.87064117,53,0,1238.0,0.46,4,1,0,1,0.0
21759,0,0.006707486,44,0,0.75475752,3257.0,6,0,1,0,3.0
21760,0,0.9999999,49,0,469.0,0.0,6,0,0,0,0.0
21761,0,0.61345066,46,1,1808.5,1.0,4,0,1,0,3.0
21762,0,0.982144133,47,1,0.795074559,4425.0,9,0,2,0,3.0
21763,0,0.031660232,62,0,0.528188725,2500.0,9,0,2,0,0.0
21764,0,0.855325787,61,0,0.269613948,6423.0,7,0,0,0,3.0
21765,1,0.820224719,32,1,0.169961372,4400.0,4,4,0,1,3.0
21766,0,0.235950216,50,0,0.155841939,11716.0,7,0,0,0,2.0
21767,0,0.445708071,58,0,0.323599739,13800.0,8,0,1,0,0.0
21768,0,0.557006934,52,0,0.288861309,3222.0,9,0,0,0,2.0
21769,0,0.064827645,58,0,0.349050889,9903.0,8,0,2,0,1.0
21770,0,0.11211435,56,0,0.249194534,9000.0,7,0,1,0,0.0
21771,0,0.453122014,65,0,0.895620876,5000.0,18,0,2,0,0.0
21772,0,0.069731009,55,0,0.327367263,10000.0,7,0,1,0,0.0
21773,0,0.58430984,64,0,3803.0,0.0,16,0,1,0,0.0
21774,0,0.336926612,36,0,0.177337309,5700.0,6,0,0,0,2.0
21775,0,0.578442893,48,1,0.43100552,8333.0,10,0,2,0,1.0
21776,0,0.0,58,0,0.137829219,8466.0,5,0,1,0,0.0
21777,0,0.0,61,0,1428.0,0.07,5,0,1,0,0.0
21778,0,0.97471332,61,0,0.481693067,3850.0,5,0,1,0,0.0
21779,0,0.345654346,52,0,0.529621699,1400.0,4,0,0,1,1.0
21780,0,0.566486703,55,1,0.662584054,4163.0,9,0,2,0,0.0
21781,0,0.013689973,71,0,2449.0,0.1,13,0,2,0,0.0
21782,0,0.769607703,41,1,0.2051987,4000.0,12,0,0,0,0.0
21783,0,0.005710379,67,1,0.772260683,4188.0,16,0,4,0,0.0
21784,1,0.85618493,39,0,0.357607065,6000.0,4,0,2,0,0.0
21785,0,0.99860028,31,1,0.624442921,5833.0,10,0,2,1,0.0
21786,0,0.043534621,38,0,0.226634299,17300.0,8,0,2,0,2.0
21787,0,0.082364704,47,0,0.195828012,2348.0,4,0,0,0,0.0
21788,0,0.141341624,51,0,0.124079629,11000.0,5,0,1,0,0.0
21789,0,0.9999999,43,0,0.027048528,3770.0,0,1,0,0,3.0
21790,0,0.631773792,61,0,0.588386434,3891.0,17,0,2,0,0.0
21791,0,0.890534119,51,1,0.599546957,16333.0,20,0,5,0,3.0
21792,0,0.153785528,57,2,0.700219255,5016.0,9,0,2,0,0.0
21793,0,0.51196714,51,2,0.347136805,7316.0,17,0,2,0,0.0
21794,0,0.326739028,56,0,0.592256342,3744.0,11,0,2,0,0.0
21795,0,0.9999999,55,0,0.0,3200.0,0,0,0,0,0.0
21796,0,0.089402988,63,0,0.276311279,5833.0,14,0,0,0,0.0
21797,0,0.078096095,55,0,0.028464769,15000.0,10,0,0,0,1.0
21798,0,0.024457642,59,0,0.266989533,6400.0,8,0,2,0,0.0
21799,0,0.74423736,74,0,0.382083643,4040.0,9,0,0,0,0.0
21800,0,0.380490476,68,0,0.717391304,2667.0,13,0,2,0,0.0
21801,0,0.942774166,40,0,1695.0,0.01,8,0,0,0,1.0
21802,0,0.9999999,46,0,0.22992583,3100.0,1,1,0,2,1.0
21803,0,0.060709949,53,0,0.20882731,7000.0,7,0,1,0,2.0
21804,0,0.326395337,48,0,0.278475605,11702.0,12,0,1,0,1.0
21805,0,0.890103362,52,0,0.243957573,5750.0,5,1,0,0,0.0
21806,0,0.023758257,54,0,0.375541486,3000.0,14,0,0,0,0.0
21807,0,0.009053784,76,0,0.007009346,2995.0,11,0,0,0,0.0
21808,0,0.001972447,55,0,948.0,0.45,9,0,1,0,0.0
21809,0,0.149131326,51,0,0.268077045,9500.0,10,0,2,0,1.0
21810,0,0.007813254,35,0,318.0,0.17,6,0,0,0,0.0
21811,0,0.928117673,37,1,0.470886688,4138.0,6,0,0,0,2.0
21812,1,1.172821873,64,1,0.515070922,2255.0,6,1,1,0,0.0
21813,0,0.006788099,65,1,0.008450078,4496.0,13,0,0,0,0.0
21814,0,0.010729157,44,0,0.180666037,7416.0,7,0,2,0,3.0
21815,0,0.483562674,27,0,0.179309425,7500.0,10,0,0,0,0.0
21816,0,0.289671033,41,0,0.557926829,2623.0,2,0,1,0,2.0
21817,0,0.124516888,54,0,0.081972676,3000.0,5,0,0,0,0.0
21818,0,0.0,48,0,0.032588144,8990.0,12,0,0,0,2.0
21819,0,0.0,50,0,0.294207151,9200.0,8,0,1,0,2.0
21820,0,0.040285139,50,0,0.278271436,13166.0,8,0,2,0,0.0
21821,0,0.075006541,60,0,1060.0,0.38,9,0,1,0,0.0
21822,0,0.167688843,39,0,0.236627229,6000.0,11,0,1,0,2.0
21823,0,0.309582608,40,0,0.521369658,4000.0,4,0,1,0,0.0
21824,0,0.647438856,67,0,126.0,0.25,1,0,0,0,0.0
21825,0,0.172647123,46,1,0.534234835,10500.0,13,0,4,0,3.0
21826,1,0.966004533,34,0,0.165463108,6369.0,7,2,0,2,2.0
21827,0,0.019599673,52,0,0.312460548,7920.0,3,0,1,0,2.0
21828,0,0.121646392,22,0,0.37232525,700.0,4,0,0,0,0.0
21829,0,0.015167446,58,0,0.232112517,10593.0,11,0,2,0,5.0
